hidx,favorite,recentView,attribute.created_device,attribute.naverVerification,attribute.safeDirectTrade,attribute.withoutFee,attribute.withoutFeeDiscount,attribute.isZero,attribute.isRentalManagement,attribute.recommend,attribute.isFa,attribute.verificationType,attribute.isReported,attribute.isMyReport,attribute.smartContract,attribute.userType,attribute.status_code,attribute.isOwnerConfirm,attribute.naverUpdatedAt,attribute.peterVerified,attribute.peterVerifiedCheckVacancyDate,attribute.peterOwnerCheckedAt,attribute.is_recommend,attribute.is_jjin,info.temp_address,info.vaddr,info.subject,info.room_count,info.bedroom_count,info.thumbnail,info.created_at,info.live_start_date,info.is_octop,info.is_half_underground,info.is_multilayer,info.supplied_size,info.supplied_pyeong,info.real_size,info.real_pyeong,info.naver_map,info.livingroom_text,type.contract_type,type.trade_type,type.building_form,type.building_type,type.building_type_text,type.building_code,type.isCafe,type.fa3Code,price.monthly_fee,price.deposit,price.maintenance_cost,floor.target,floor.total,floor.floor_type,floor.floor_text,floor.floor_text_detail,location.coordinate.latitude,location.coordinate.longitude,location.address.sido,location.address.sigungu,location.address.dong,location.address.aptName,location.address.text,additional_options.is_new_building,additional_options.have_parking_lot,additional_options.is_full_option,additional_options.have_elevator,additional_options.support_loan,additional_options.allow_pet,additional_options.is_main_road,images.S
15245712,False,False,web,True,False,True,50,True,False,False,,D2,0,0,0,agent,0103,,2024-03-07 15:57:02,False,,,False,False,,0,@신림역@대로변 위치@,1,1,https://img.peterpanz.com/photo/20220204/12580404/61fca4a47687b_thumb.jpg,2024-03-07 15:33:20,2024-03-11 12:07:56,0,0,0,24.0,7.25,20.82,6.29,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1162010200114170047012835,False,0,300000,20000000,80000,3,7,1,3층,3층/7층,37.4870930501871,126.930495436606,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 290640982, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a47687b_thumb.jpg', 'order': 1}, {'id': 290640985, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a4c5a38_thumb.jpg', 'order': 2}, {'id': 290640988, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a517475_thumb.jpg', 'order': 3}, {'id': 290640991, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a571d5b_thumb.jpg', 'order': 4}, {'id': 290640994, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a5e21e0_thumb.jpg', 'order': 5}, {'id': 290640997, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a65281c_thumb.jpg', 'order': 6}, {'id': 290641000, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a6abee4_thumb.jpg', 'order': 7}, {'id': 290641003, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a71ed4f_thumb.jpg', 'order': 8}, {'id': 290641006, 'path': 'https://img.peterpanz.com/photo/20220204/12580404/61fca4a7811f8_thumb.jpg', 'order': 9}]"
15260391,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-03-11 16:35:01,False,,,False,False,,0,리드우리가원하는 가성비풀옵션망포역도보이용가능,1,1,https://img.peterpanz.com/photo/20230317/14002391/64142eb4cdbbf_thumb.jpg,2024-03-11 16:16:33,2024-03-11 00:00:00,0,0,0,25.0,7.56,23.0,6.95,1,분리형,월세,withoutFee,빌라,빌라/주택,빌라,4111710600103400011000686,False,0,250000,20000000,65000,3,6,1,3층,3층/6층,37.2494306676845,127.057574003468,경기도,수원시 영통구,신동,,수원시 영통구 신동,0,0,0,0,0,0,0,"[{'id': 291070397, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb4cdbbf_thumb.jpg', 'order': 1}, {'id': 291070400, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb45cc9d_thumb.jpg', 'order': 2}, {'id': 291070403, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb533295_thumb.jpg', 'order': 3}, {'id': 291070406, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb58e242_thumb.jpg', 'order': 4}, {'id': 291070409, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb603cfa_thumb.jpg', 'order': 5}, {'id': 291070412, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb67e33d_thumb.jpg', 'order': 6}, {'id': 291070415, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb6ee238_thumb.jpg', 'order': 7}, {'id': 291070418, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb75a969_thumb.jpg', 'order': 8}, {'id': 291070421, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb7ca8d5_thumb.jpg', 'order': 9}, {'id': 291070424, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb83e4f0_thumb.jpg', 'order': 10}, {'id': 291070427, 'path': 'https://img.peterpanz.com/photo/20230317/14002391/64142eb8a6c08_thumb.jpg', 'order': 11}]"
15060731,False,False,web,False,False,True,100,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,"리모델링,올 화이트톤 최고의집gj",1,1,https://img.peterpanz.com/photo/20231030/14764576/653f772d7cf50_thumb.jpg,2024-01-23 10:38:48,2024-03-09 17:59:10,0,0,0,23.14,6.99,19.84,6.0,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1159010700110400025010901,False,0,400000,10000000,50000,2,3,1,2층,2층/3층,37.4782347572183,126.97978872041,서울특별시,동작구,사당동,,동작구 사당동,0,0,0,0,0,0,0,"[{'id': 285499795, 'path': 'https://img.peterpanz.com/photo/20231030/14764576/653f772d7cf50_thumb.jpg', 'order': 1}, {'id': 285499798, 'path': 'https://img.peterpanz.com/photo/20231030/14764576/653f772c84a60_thumb.jpg', 'order': 2}, {'id': 285499801, 'path': 'https://img.peterpanz.com/photo/20231030/14764576/653f772d117ab_thumb.jpg', 'order': 3}, {'id': 285499804, 'path': 'https://img.peterpanz.com/photo/20231030/14764576/653f772de7fb1_thumb.jpg', 'order': 4}, {'id': 285499807, 'path': 'https://img.peterpanz.com/photo/20231030/14764576/653f772e5f736_thumb.jpg', 'order': 5}]"
15214576,False,False,web,False,False,True,80,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,실매물 직접확인  올리모델링 1.5룸,2,2,https://img.peterpanz.com/photo/20230927/14665876/6513e157a48e0_thumb.jpg,2024-02-29 10:40:19,2024-02-29 10:40:24,0,0,0,36.37,11.0,33.06,10.0,0,분리형,월세,withoutFee,단독,빌라/주택,단독,1162010200100110010022336,False,0,500000,10000000,50000,2,3,2,중층,중층/3층,37.4831996567051,126.931806631677,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 289753309, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e157a48e0_thumb.jpg', 'order': 1}, {'id': 289753312, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15842105_thumb.jpg', 'order': 2}, {'id': 289753315, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e158b3f8d_thumb.jpg', 'order': 3}, {'id': 289753318, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e1593ef55_thumb.jpg', 'order': 4}, {'id': 289753321, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e159c975f_thumb.jpg', 'order': 5}, {'id': 289753324, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15a4ac88_thumb.jpg', 'order': 6}, {'id': 289753327, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15acb83f_thumb.jpg', 'order': 7}, {'id': 289753330, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15b5e88d_thumb.jpg', 'order': 8}, {'id': 289753333, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15bda7a3_thumb.jpg', 'order': 9}, {'id': 289753336, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15c70a95_thumb.jpg', 'order': 10}, {'id': 289753339, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15cf3ccf_thumb.jpg', 'order': 11}, {'id': 289753342, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15d7da66_thumb.jpg', 'order': 12}, {'id': 289753345, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15e01b6b_thumb.jpg', 'order': 13}, {'id': 289753348, 'path': 'https://img.peterpanz.com/photo/20230927/14665876/6513e15e94412_thumb.jpg', 'order': 14}]"
15007646,False,False,web,False,False,True,10,True,False,False,,D2,0,0,0,agent,0103,,,False,,,False,False,,0,갓성비 분리형원룸 보증금조절가능,1,1,https://img.peterpanz.com/photo/20240108/15007646/659bb3921114e_thumb.jpg,2024-01-08 17:34:26,2024-02-12 13:49:58,0,0,0,25.0,7.56,24.0,7.25,1,분리형,월세,withoutFee,다가구,빌라/주택,다가구,1156013200149090004012454,False,0,550000,3000000,50000,2,3,1,2층,2층/3층,37.5061319,126.9124834,서울특별시,영등포구,신길동,,영등포구 신길동,0,0,0,0,0,0,0,"[{'id': 283710975, 'path': 'https://img.peterpanz.com/photo/20240108/15007646/659bb3921114e_thumb.jpg', 'order': 1}, {'id': 283710978, 'path': 'https://img.peterpanz.com/photo/20240108/15007646/659bb39280219_thumb.jpg', 'order': 2}, {'id': 283710981, 'path': 'https://img.peterpanz.com/photo/20240108/15007646/659bb392eafe4_thumb.jpg', 'order': 3}]"
15162448,False,False,web,True,False,True,50,True,False,False,,D2,0,0,0,agent,0103,,2024-02-16 15:57:09,False,,,False,False,,0,가성비 최고의 원룸햇살 잘드는 통창문보증금조정대출가능,1,1,https://img.peterpanz.com/photo/20231104/14782022/6545fd33869a1_thumb.jpg,2024-02-16 15:36:17,2024-02-16 00:00:00,0,0,0,29.75,8.99,23.14,6.99,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,1154510200101490019000001,False,0,450000,5000000,60000,2,5,1,2층,2층/5층,37.4737237998507,126.896636799677,서울특별시,금천구,독산동,,금천구 독산동,0,0,0,0,0,0,0,"[{'id': 288281493, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd33869a1_thumb.jpg', 'order': 1}, {'id': 288281497, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd34034f6_thumb.jpg', 'order': 2}, {'id': 288281501, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd3470068_thumb.jpg', 'order': 3}, {'id': 288281505, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd34ddc85_thumb.jpg', 'order': 4}, {'id': 288281508, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd354594b_thumb.jpg', 'order': 5}, {'id': 288281511, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd35a5edb_thumb.jpg', 'order': 6}, {'id': 288281514, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd3625edd_thumb.jpg', 'order': 7}, {'id': 288281517, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd3685698_thumb.jpg', 'order': 8}, {'id': 288281520, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd36f40aa_thumb.jpg', 'order': 9}, {'id': 288281523, 'path': 'https://img.peterpanz.com/photo/20231104/14782022/6545fd376faed_thumb.jpg', 'order': 10}]"
15239637,False,False,web,False,False,False,0,False,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,1.5룸을 찾으신다면 바로 이방! 가격도 크기도 수납도 너무좋아,1,1,https://img.peterpanz.com/photo/20240103/14987364/659515519dd0b_thumb.jpg,2024-03-06 13:00:49,2024-03-06 13:07:25,0,0,0,56.2,16.99,39.67,11.99,1,오픈형,월세,agency,원룸,빌라/주택,원룸,1154510200102010001008047,False,0,680000,10000000,80000,3,5,1,3층,3층/5층,37.4706995,126.9000602,서울특별시,금천구,독산동,,금천구 독산동,0,0,0,0,0,0,0,"[{'id': 290462174, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/659515519dd0b_thumb.jpg', 'order': 1}, {'id': 290462177, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/659515523b9bf_thumb.jpg', 'order': 2}, {'id': 290462180, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/65951552a24dd_thumb.jpg', 'order': 3}, {'id': 290462183, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/659515531d498_thumb.jpg', 'order': 4}, {'id': 290462186, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/65951553913e1_thumb.jpg', 'order': 5}, {'id': 290462189, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/6595155408679_thumb.jpg', 'order': 6}, {'id': 290462192, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/65951554827e7_thumb.jpg', 'order': 7}, {'id': 290462195, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/65951554ee76c_thumb.jpg', 'order': 8}, {'id': 290462198, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/6595155563024_thumb.jpg', 'order': 9}, {'id': 290462201, 'path': 'https://img.peterpanz.com/photo/20240103/14987364/65951555d9b3c_thumb.jpg', 'order': 10}]"
15228694,False,False,web,False,False,True,10,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,연희착한원룸연대생을위한실매물선착순매물,1,1,https://img.peterpanz.com/photo/20240117/15042452/65a77fba0a885_thumb.jpg,2024-03-04 12:58:58,2024-03-04 12:59:06,0,0,0,19.84,6.0,16.53,5.0,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1141011700107240021019971,False,0,580000,2000000,60000,2,3,1,2층,2층/3층,37.5762837,126.9333174,서울특별시,서대문구,연희동,,서대문구 연희동,0,0,0,0,0,0,0,"[{'id': 290152168, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fba0a885_thumb.jpg', 'order': 1}, {'id': 290152171, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fba9208c_thumb.jpg', 'order': 2}, {'id': 290152174, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fbb1e495_thumb.jpg', 'order': 3}, {'id': 290152177, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fbb9f74a_thumb.jpg', 'order': 4}, {'id': 290152180, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fbc2a359_thumb.jpg', 'order': 5}, {'id': 290152183, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fbca5788_thumb.jpg', 'order': 6}, {'id': 290152186, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fbd269d6_thumb.jpg', 'order': 7}, {'id': 290152189, 'path': 'https://img.peterpanz.com/photo/20240117/15042452/65a77fbdae93d_thumb.jpg', 'order': 8}]"
15206805,False,False,web,False,False,False,0,False,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,신축에 저렴한 풀옵션1.5룸 문의 주세요~!평지인 건 안 비밀,1,1,https://img.peterpanz.com/photo/20231110/14804217/654dba999b363_thumb.jpg,2024-02-27 15:38:27,2024-02-27 15:38:31,0,0,0,33.06,10.0,26.45,8.0,0,분리형,월세,agency,단독,빌라/주택,단독,1162010100116450004024419,False,0,480000,20000000,80000,1,5,2,저층,저층/5층,37.4739946474095,126.968460514017,서울특별시,관악구,봉천동,,관악구 봉천동,0,0,0,0,0,0,0,"[{'id': 289560943, 'path': 'https://img.peterpanz.com/photo/20231110/14804217/654dba999b363_thumb.jpg', 'order': 1}, {'id': 289560947, 'path': 'https://img.peterpanz.com/photo/20231110/14804217/654dba9a041de_thumb.jpg', 'order': 2}, {'id': 289560951, 'path': 'https://img.peterpanz.com/photo/20231110/14804217/654dba9a6d557_thumb.jpg', 'order': 3}, {'id': 289560955, 'path': 'https://img.peterpanz.com/photo/20231110/14804217/654dba992601f_thumb.jpg', 'order': 4}, {'id': 289560958, 'path': 'https://img.peterpanz.com/photo/20231110/14804217/654dba9adebf9_thumb.jpg', 'order': 5}]"
15230351,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-03-04 16:30:02,False,,,False,False,,0,ㄴㄴ분리형이라 좋아요 깔끔신림역세권 5분거리,1,1,https://img.peterpanz.com/photo/20220723/13227583/62db9aef68378_thumb.jpg,2024-03-04 15:42:58,2024-03-04 00:00:00,0,0,0,19.84,6.0,19.84,6.0,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,1162010200114570017012874,False,0,350000,3000000,80000,1,5,1,1층,1층/5층,37.4869384452602,126.92392734905,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 290203363, 'path': 'https://img.peterpanz.com/photo/20220723/13227583/62db9aef68378_thumb.jpg', 'order': 1}, {'id': 290203366, 'path': 'https://img.peterpanz.com/photo/20220723/13227583/62db9aefd1f07_thumb.jpg', 'order': 2}, {'id': 290203369, 'path': 'https://img.peterpanz.com/photo/20220723/13227583/62db9af0488e8_thumb.jpg', 'order': 3}, {'id': 290203372, 'path': 'https://img.peterpanz.com/photo/20220723/13227583/62db9af0b5390_thumb.jpg', 'order': 4}, {'id': 290203375, 'path': 'https://img.peterpanz.com/photo/20220723/13227583/62db9af12431c_thumb.jpg', 'order': 5}, {'id': 290203378, 'path': 'https://img.peterpanz.com/photo/20220723/13227583/62db9af1834a4_thumb.jpg', 'order': 6}]"
15210817,False,False,web,True,False,True,50,True,False,False,,D2,0,0,0,agent,0103,,2024-02-28 15:05:03,False,,,False,False,,0,독산역 도보 8분 초역세권 분리형 원룸,1,1,https://img.peterpanz.com/photo/20240228/15210817/65dec4fdf2ae3_thumb.jpg,2024-02-28 14:30:37,2024-02-28 00:00:00,0,0,0,33.06,10.0,19.84,6.0,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,1154510200103320038012941,False,0,430000,10000000,70000,3,7,1,3층,3층/7층,37.4679739,126.8925736,서울특별시,금천구,독산동,,금천구 독산동,0,0,0,0,0,0,0,"[{'id': 289669768, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec4fdf2ae3_thumb.jpg', 'order': 1}, {'id': 289669771, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec4fe85bc3_thumb.jpg', 'order': 2}, {'id': 289669774, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec4ff0f20e_thumb.jpg', 'order': 3}, {'id': 289669777, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec4ff8404f_thumb.jpg', 'order': 4}, {'id': 289669780, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec50003df0_thumb.jpg', 'order': 5}, {'id': 289669783, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec50093f10_thumb.jpg', 'order': 6}, {'id': 289669786, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec50107398_thumb.jpg', 'order': 7}, {'id': 289669789, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec5018a060_thumb.jpg', 'order': 8}, {'id': 289669792, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec502145bd_thumb.jpg', 'order': 9}, {'id': 289669795, 'path': 'https://img.peterpanz.com/photo/20240228/15210817/65dec5028f276_thumb.jpg', 'order': 10}]"
15253326,False,False,web,True,False,False,0,False,False,False,,D2,0,0,0,agent,0103,,2024-03-09 11:32:00,False,,,False,False,,0,삼전역바로앞! 모든대출가능 융자x 보증보험o 주차o 필요옵션협의가능 ,2,2,https://img.peterpanz.com/photo/20240309/15253326/65ebc3b716c90_thumb.jpg,2024-03-09 11:04:39,2024-03-09 00:00:00,0,0,0,37.97,11.48,32.35,9.78,1,분리형,월세,agency,빌라,빌라/주택,빌라,1171010100103160004002272,False,0,100000,200000000,100000,4,5,1,4층,4층/5층,37.5045745,127.0835975,서울특별시,송파구,잠실동,,송파구 잠실동,0,0,0,0,0,0,0,"[{'id': 290855497, 'path': 'https://img.peterpanz.com/photo/20240309/15253326/65ebc3b716c90_thumb.jpg', 'order': 1}, {'id': 290855500, 'path': 'https://img.peterpanz.com/photo/20240309/15253326/65ebc3b76c6de_thumb.jpg', 'order': 2}, {'id': 290855503, 'path': 'https://img.peterpanz.com/photo/20240309/15253326/65ebc3b7b260e_thumb.jpg', 'order': 3}, {'id': 290855506, 'path': 'https://img.peterpanz.com/photo/20240309/15253326/65ebc3b7ecfb8_thumb.jpg', 'order': 4}]"
15254785,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-03-11 09:24:02,False,,,False,False,,0,법학원  서울대학생 선호 위치  관리 잘 된 월세 저렴한 꿀방,1,1,https://img.peterpanz.com/photo/20230727/14456825/64c225205c1dd_thumb.jpg,2024-03-09 17:54:51,2024-03-11 00:00:00,0,0,0,22.03,6.66,18.73,5.66,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1162010200101050085000001,False,0,390000,2000000,20000,2,4,1,2층,2층/4층,37.4733637267745,126.938248083122,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 290903524, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c225205c1dd_thumb.jpg', 'order': 1}, {'id': 290903528, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c2251e20d45_thumb.jpg', 'order': 2}, {'id': 290903532, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c2251ee6bdc_thumb.jpg', 'order': 3}, {'id': 290903536, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c2251fafd49_thumb.jpg', 'order': 4}, {'id': 290903539, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c22521189c3_thumb.jpg', 'order': 5}, {'id': 290903542, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c22522981df_thumb.jpg', 'order': 6}, {'id': 290903545, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c225234318c_thumb.jpg', 'order': 7}, {'id': 290903548, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c225242c0f5_thumb.jpg', 'order': 8}, {'id': 290903551, 'path': 'https://img.peterpanz.com/photo/20230727/14456825/64c22524d96db_thumb.jpg', 'order': 9}]"
15144153,False,False,web,True,False,True,50,True,False,False,,D2,0,0,0,agent,0103,,2024-03-04 16:12:06,False,,,False,False,,0,@ 실존 @매물@ 중개 중 @,1,1,https://img.peterpanz.com/photo/20231223/14956662/65979f8b38fe6_thumb.jpg,2024-02-13 12:03:23,2024-03-11 12:07:51,0,0,0,23.0,6.95,21.81,6.59,0,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1162010200114320021012891,False,0,150000,30000000,99000,8,10,1,8층,8층/10층,37.486876960548,126.92789299583,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 287733175, 'path': 'https://img.peterpanz.com/photo/20231223/14956662/65979f8b38fe6_thumb.jpg', 'order': 1}, {'id': 287733178, 'path': 'https://img.peterpanz.com/photo/20240213/15144153/65e56caeb2f22_thumb.jpg', 'order': 2}, {'id': 287733181, 'path': 'https://img.peterpanz.com/photo/20240213/15144153/65e56caf482c6_thumb.jpg', 'order': 3}, {'id': 287733184, 'path': 'https://img.peterpanz.com/photo/20240213/15144153/65e56cafb64e2_thumb.jpg', 'order': 4}, {'id': 287733187, 'path': 'https://img.peterpanz.com/photo/20240213/15144153/65e56cb037d6a_thumb.jpg', 'order': 5}, {'id': 287733190, 'path': 'https://img.peterpanz.com/photo/20240213/15144153/65e56cb0b0aac_thumb.jpg', 'order': 6}, {'id': 287733193, 'path': 'https://img.peterpanz.com/photo/20240213/15144153/65e56cb138a6d_thumb.jpg', 'order': 7}, {'id': 287733196, 'path': 'https://img.peterpanz.com/photo/20220324/12766920/623c43be11735_thumb.jpg', 'order': 8}, {'id': 287733199, 'path': 'https://img.peterpanz.com/photo/20220209/12604555/62038cace5ef2_thumb.jpg', 'order': 9}]"
15142918,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-02-13 11:54:02,False,,,False,False,,0,가디역구디역이동가능! 저렴하고 좋은 원룸! 금천구대량물건보유!,1,1,https://img.peterpanz.com/photo/20231024/14745030/653722c584b5f_thumb.jpg,2024-02-13 10:15:50,2024-02-13 00:00:00,0,0,0,18.32,5.54,16.25,4.91,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1154510100101460010014257,False,0,360000,3000000,60000,1,4,2,저층,저층/4층,37.4777797993232,126.894513220921,서울특별시,금천구,가산동,,금천구 가산동,0,0,0,0,0,0,0,"[{'id': 287693899, 'path': 'https://img.peterpanz.com/photo/20231024/14745030/653722c584b5f_thumb.jpg', 'order': 1}, {'id': 287693903, 'path': 'https://img.peterpanz.com/photo/20231024/14745030/653722c628c1f_thumb.jpg', 'order': 2}, {'id': 287693907, 'path': 'https://img.peterpanz.com/photo/20231024/14745030/653722c6ca84e_thumb.jpg', 'order': 3}, {'id': 287693911, 'path': 'https://img.peterpanz.com/photo/20231024/14745030/653722c781a72_thumb.jpg', 'order': 4}, {'id': 287693914, 'path': 'https://img.peterpanz.com/photo/20231024/14745030/653722c81a345_thumb.jpg', 'order': 5}]"
15249117,False,False,web,False,False,True,100,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,신대방역 5분 내외 입니다! 원하시는 방 컨디션 다 안내해드립니다,1,1,https://img.peterpanz.com/photo/20240111/15019797/659f84d7a2608_thumb.jpg,2024-03-08 11:39:14,2024-03-08 11:39:21,0,0,0,33.06,10.0,23.14,6.99,1,오픈형,월세,withoutFee,단독,빌라/주택,단독,1162010200105330010007608,False,0,300000,5000000,50000,1,4,1,1층,1층/4층,37.4847103,126.9119206,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 290733189, 'path': 'https://img.peterpanz.com/photo/20240111/15019797/659f84d7a2608_thumb.jpg', 'order': 1}, {'id': 290733193, 'path': 'https://img.peterpanz.com/photo/20240111/15019797/659f84d847694_thumb.jpg', 'order': 2}, {'id': 290733197, 'path': 'https://img.peterpanz.com/photo/20240111/15019797/659f84d8d9e5f_thumb.jpg', 'order': 3}, {'id': 290733201, 'path': 'https://img.peterpanz.com/photo/20240111/15019797/659f84d97d606_thumb.jpg', 'order': 4}, {'id': 290733204, 'path': 'https://img.peterpanz.com/photo/20240111/15019797/659f84da154b3_thumb.jpg', 'order': 5}, {'id': 290733207, 'path': 'https://img.peterpanz.com/photo/20240111/15019797/659f84da9dc1e_thumb.jpg', 'order': 6}]"
